fightId,date,location,weightClass,decisionMethod,fightLastRound,fightTime,fightTimeFormat,fightDetails,f1Name,f1Id,f1Result,f1ResultEncode,f1Knockdown,f1SigStrikesLandedTotal,f1SigStrikesAttTotal,f1SigStrikesPercentTotal,f1StrikesLandedTotal,f1StrikesAttTotal,f1TakedownLanded,f1TakedownAtt,f1TakedownPercent,f1SubmissionAtt,f1Rev,f1TimeControl,f1SigStrikesLanded,f1SigStrikesAtt,f1SigStrikesPercent,f1HeadSigStrikesLanded,f1HeadSigStrikesAtt,f1BodySigStrikesLanded,f1BodySigStrikesAtt,f1LegSigStrikesLanded,f1LegSigStrikesAtt,f1DistanceSigStrikesLanded,f1DistanceSigStrikesAtt,f1ClinchSigStrikesLanded,f1ClinchSigStrikesAtt,f1GroundSigStrikesLanded,f1GroundSigStrikesAtt,f2Name,f2Id,f2Result,f2ResultEncode,f2Knockdown,f2SigStrikesLandedTotal,f2SigStrikesAttTotal,f2SigStrikesPercentTotal,f2StrikesLandedTotal,f2StrikesAttTotal,f2TakedownLanded,f2TakedownAtt,f2TakedownPercent,f2SubmissionAtt,f2Rev,f2TimeControl,f2SigStrikesLanded,f2SigStrikesAtt,f2SigStrikesPercent,f2HeadSigStrikesLanded,f2HeadSigStrikesAtt,f2BodySigStrikesLanded,f2BodySigStrikesAtt,f2LegSigStrikesLanded,f2LegSigStrikesAtt,f2DistanceSigStrikesLanded,f2DistanceSigStrikesAtt,f2ClinchSigStrikesLanded,f2ClinchSigStrikesAtt,f2GroundSigStrikesLanded,f2GroundSigStrikesAtt
3f1d1bd33a296f26,"April 26, 2014","Baltimore, Maryland, USA",Lightweight Bout, KO/TKO ,2,4:56,3 Rnd (5-5-5),Kick to Head At Distance      Wheel Kick,Daron Cruickshank,5f99b2bafb10305f,W,1,2,46,104,44%,51,111,1,1,100%,1,0,86,46,104,44%,32,86,7,10,7,8,24,70,21,32,1,2,Mike Rio,af90b10c785ced3e,L,0,0,10,38,26%,14,42,0,2,0%,1,0,02,10,38,26%,7,32,1,4,2,2,6,27,4,11,0,0
df7cf7ef41eccbe6,"April 26, 2014","Baltimore, Maryland, USA",Bantamweight Bout, Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),None,Ramiro Hernandez,915c8d39d4a0e7d1,L,0,0,40,144,27%,40,144,0,0,None,0,0,00,40,144,27%,34,135,4,7,2,2,40,142,0,2,0,0,Hugo Viana,f95381efb3051d81,W,1,1,79,234,33%,79,234,0,0,None,0,0,04,79,234,33%,56,197,19,32,4,5,78,229,1,3,0,2
80cb366cd1e54aec,"April 26, 2014","Baltimore, Maryland, USA",Bantamweight Bout, Overturned ,3,5:00,3 Rnd (5-5-5),None,Chico Camus,32be4b7f7de1c905,NC,0,0,12,35,34%,44,72,2,3,66%,1,1,543,12,35,34%,10,32,1,2,1,1,6,27,0,0,6,8,Yaotzin Meza,3623bd267a2eef2e,NC,0,0,12,35,34%,62,96,1,3,33%,0,2,203,12,35,34%,2,17,7,13,3,5,8,28,4,7,0,0
97ad3419f2029ba1,"April 26, 2014","Baltimore, Maryland, USA",Bantamweight Bout, KO/TKO ,2,4:16,3 Rnd (5-5-5),Punches to Head From Back Control,Eddie Wineland,fc9a9559a05f2704,W,1,1,54,138,39%,58,142,0,1,0%,0,0,75,54,138,39%,42,121,9,14,3,3,22,83,5,6,27,49,Yves Jabouin,b4eeac608fc82f88,L,0,0,33,109,30%,33,109,0,0,None,0,0,00,33,109,30%,20,84,8,20,5,5,32,107,1,2,0,0
6a7f68feb5c0755d,"April 26, 2014","Baltimore, Maryland, USA",None, Submission ,3,4:39,3 Rnd (5-5-5),Rear Naked Choke,Alex Caceres,7aa3d6964eff4877,W,1,1,53,164,32%,56,168,1,1,100%,1,0,93,53,164,32%,31,121,16,32,6,11,49,157,2,3,2,4,Sergio Pettis,de75d1c45a39e221,L,0,0,49,177,27%,49,177,1,2,50%,0,0,13,49,177,27%,36,152,8,19,5,6,47,174,2,2,0,1
6fdcd1caa0e9d239,"April 26, 2014","Baltimore, Maryland, USA",Featherweight Bout, Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),None,Darren Elkins,92a9aa9c93192871,L,0,0,21,137,15%,26,142,0,9,0%,4,0,74,21,137,15%,14,122,6,14,1,1,20,136,1,1,0,0,Jeremy Stephens,18968f97ad34f15c,W,1,0,40,117,34%,40,117,1,1,100%,0,0,68,40,117,34%,26,90,6,11,8,16,38,114,0,0,2,3
ca8e482388e7ac82,"April 26, 2014","Baltimore, Maryland, USA",None, KO/TKO ,1,4:40,3 Rnd (5-5-5),Kick to Head At Distance,Donald Cerrone,1d00756835ca67c9,W,1,1,16,37,43%,16,37,1,1,100%,0,0,06,16,37,43%,2,14,6,15,8,8,16,37,0,0,0,0,Adriano Martins,7dcf06c1967801c1,L,0,0,13,29,44%,13,29,0,0,None,0,0,00,13,29,44%,11,26,0,1,2,2,13,28,0,1,0,0
77d82e8a220053ea,"April 26, 2014","Baltimore, Maryland, USA",Heavyweight Bout, Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),None,Stipe Miocic,d28dee5c705991df,W,1,0,63,187,33%,77,205,1,1,100%,0,0,125,63,187,33%,48,169,6,6,9,12,46,157,0,1,17,29,Gabriel Gonzaga,270b89c00ef0c55c,L,0,0,29,82,35%,33,87,1,6,16%,0,0,05,29,82,35%,17,58,0,7,12,17,27,78,2,4,0,0
7fda79ba69b06c0b,"April 26, 2014","Baltimore, Maryland, USA",Lightweight Bout, Decision - Split ,5,5:00,5 Rnd (5-5-5-5-5),None,Benson Henderson,2676b28836a5a836,W,1,0,46,91,50%,114,166,4,4,100%,1,0,300,46,91,50%,16,49,21,28,9,14,32,73,13,17,1,1,Josh Thomson,a566371ba2ad7152,L,0,0,19,58,32%,33,75,4,11,36%,0,0,472,19,58,32%,5,33,8,17,6,8,14,42,5,11,0,5
1143d37503a9527d,"April 26, 2014","Baltimore, Maryland, USA",Lightweight Bout, Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),None,Vinc Pichel,c77a953488e5607d,W,1,0,44,81,54%,83,123,8,12,66%,1,0,653,44,81,54%,20,56,7,7,17,18,12,39,15,15,17,27,Garett Whiteley,129537073431e52e,L,0,0,44,72,61%,56,86,0,0,None,2,0,40,44,72,61%,16,38,19,24,9,10,13,33,18,20,13,19
c2f70bd2fc1bac73,"April 26, 2014","Baltimore, Maryland, USA",Flyweight Bout, Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),None,Alptekin Ozkilic,e18a19001a3f7c7d,L,0,0,60,193,31%,63,196,9,14,64%,0,0,215,60,193,31%,44,162,15,29,1,2,41,165,16,20,3,8,Louis Smolka,d2bc285ead803db0,W,1,0,92,245,37%,96,249,0,1,0%,1,1,101,92,245,37%,70,212,19,30,3,3,50,173,24,33,18,39
94608c62dd497366,"April 26, 2014","Baltimore, Maryland, USA",Middleweight Bout, Decision - Split ,3,5:00,3 Rnd (5-5-5),None,Trevor Smith,f797f0c57a83353e,W,1,0,57,122,46%,61,126,1,8,12%,1,0,92,57,122,46%,27,87,11,15,19,20,42,101,9,11,6,10,Brian Houston,36fbaa49a09ff997,L,0,0,30,83,36%,34,87,1,1,100%,0,0,89,30,83,36%,20,71,3,5,7,7,24,77,6,6,0,0
3b8b70b448b0c604,"April 26, 2014","Baltimore, Maryland, USA",Lightweight Bout, Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),None,Isaac Vallie-Flagg,c295de4e10acd4c9,L,0,0,21,59,35%,37,75,0,1,0%,0,0,00,21,59,35%,13,48,2,4,6,7,14,50,6,8,1,1,Elias Silverio,52ba464d9068d871,W,1,1,81,133,60%,136,199,4,4,100%,0,0,679,81,133,60%,52,100,21,24,8,9,39,79,21,24,21,30
bbb810f50d60b31a,"April 26, 2014","Baltimore, Maryland, USA",Lightweight Bout, Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),None,Ramsey Nijem,22aa91e402d0fe1f,W,1,0,46,113,40%,75,148,5,7,71%,1,0,285,46,113,40%,36,95,6,14,4,4,29,83,9,15,8,15,Justin Edwards,e56daf7725a0b5ab,L,0,0,25,76,32%,26,77,0,0,None,1,0,06,25,76,32%,20,65,3,8,2,3,15,57,8,16,2,3
fac335e6aeff29f5,"April 26, 2014","Baltimore, Maryland, USA",None, Submission ,2,1:54,3 Rnd (5-5-5),Rear Naked Choke,Cole Miller,282fa667ff9c51ed,W,1,1,38,91,41%,38,91,0,0,None,1,0,25,38,91,41%,27,74,4,10,7,7,37,88,0,2,1,1,Sam Sicilia,b8aef0faf4ce9b31,L,0,0,14,56,25%,14,56,0,2,0%,0,0,00,14,56,25%,5,47,5,5,4,4,14,56,0,0,0,0
eea06604a47ea9a8,"April 26, 2014","Baltimore, Maryland, USA",Flyweight Bout, Decision - Split ,3,5:00,3 Rnd (5-5-5),None,John Moraga,92437c6775b3f7d1,W,1,0,43,95,45%,75,130,0,2,0%,1,0,108,43,95,45%,25,66,8,17,10,12,19,64,10,17,14,14,Dustin Ortiz,f53c1f4ceeed8c08,L,0,0,35,83,42%,60,113,2,10,20%,0,0,430,35,83,42%,22,64,4,8,9,11,12,49,12,18,11,16
7e3609b672c7ecf9,"April 26, 2014","Baltimore, Maryland, USA",None, KO/TKO ,3,3:23,3 Rnd (5-5-5),Elbows to Body On Ground,Yoel Romero,f77c68bb4be8516d,W,1,0,60,94,63%,87,122,0,4,0%,0,0,53,60,94,63%,27,54,25,32,8,8,31,59,6,8,23,27,Derek Brunson,b1a3e0aca758b322,L,0,0,38,94,40%,56,112,3,5,60%,0,0,176,38,94,40%,20,68,1,6,17,20,35,84,1,4,2,6
55139052f4641670,"April 26, 2014","Baltimore, Maryland, USA",Bantamweight Bout, Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),None,TJ Dillashaw,c849740a3ff51931,W,1,0,117,232,50%,138,257,2,5,40%,0,0,297,117,232,50%,70,180,20,24,27,28,74,161,33,55,10,16,Mike Easton,bc7230f231701d66,L,0,0,46,111,41%,51,116,0,2,0%,0,0,00,46,111,41%,14,69,14,22,18,20,35,96,11,15,0,0
8d6392d59e1ca099,"April 26, 2014","Baltimore, Maryland, USA",Middleweight Bout, Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),None,Lorenz Larkin,9450848a71d53776,L,0,0,39,113,34%,43,117,0,0,None,0,1,42,39,113,34%,28,96,1,3,10,14,21,76,18,37,0,0,Brad Tavares,0c6d9ea8306c029e,W,1,0,45,112,40%,62,132,2,9,22%,0,0,191,45,112,40%,19,64,11,27,15,21,44,106,1,6,0,0
0f3e6876516edeaf,"April 26, 2014","Baltimore, Maryland, USA",None, KO/TKO ,1,2:31,5 Rnd (5-5-5-5-5),Kick to Body At Distance,Luke Rockhold,00e11b5c8b7bfeeb,W,1,1,12,19,63%,12,19,0,0,None,0,0,16,12,19,63%,4,11,7,7,1,1,8,15,3,3,1,1,Constantinos Philippou,05560764359161e4,L,0,0,4,19,21%,4,19,0,0,None,0,0,00,4,19,21%,1,15,1,2,2,2,3,18,1,1,0,0
eb82e95ab678f8bc,"April 26, 2014","Baltimore, Maryland, USA",Bantamweight Bout, Submission ,1,2:13,3 Rnd (5-5-5),Armbar From Bottom Guard,Dustin Kimura,fe91d254db77a7fc,W,1,0,1,9,11%,1,9,0,1,0%,1,0,00,1,9,11%,1,8,0,0,0,1,1,9,0,0,0,0,Jon Delos Reyes,0d0351c20169a499,L,0,1,9,29,31%,10,32,1,1,100%,0,0,94,9,29,31%,9,28,0,0,0,1,4,11,2,4,3,14
181429d8227794cb,"April 26, 2014","Baltimore, Maryland, USA",Lightweight Bout, Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),None,Mairbek Taisumov,8f5c8850b2484173,W,1,0,33,87,37%,48,107,5,7,71%,0,0,229,33,87,37%,10,52,10,19,13,16,22,67,7,13,4,7,Tae Hyun Bang,9a2d3567abc02e34,L,0,0,26,66,39%,31,71,0,1,0%,0,0,08,26,66,39%,19,56,4,6,3,4,20,57,2,5,4,4
e2bb4b8ce5ada2a8,"April 26, 2014","Baltimore, Maryland, USA",Bantamweight Bout, Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),None,Royston Wee,b9c03e7a4557e542,W,1,0,8,12,66%,84,104,6,7,85%,0,0,835,8,12,66%,7,11,0,0,1,1,0,2,1,1,7,9,Dave Galera,0876d21328cf4a45,L,0,0,25,36,69%,89,109,0,0,None,2,1,05,25,36,69%,15,23,6,9,4,4,8,17,5,6,12,13
ab8722d48a5a447e,"April 26, 2014","Baltimore, Maryland, USA",Lightweight Bout, Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),None,Katsunori Kikuno,44470bfd9483c7ad,W,1,0,23,48,47%,73,104,3,4,75%,0,0,501,23,48,47%,16,38,5,7,2,3,17,37,3,6,3,5,Quinn Mulhern,16af2d5a6f28bee2,L,0,0,16,63,25%,24,71,0,9,0%,0,0,01,16,63,25%,11,45,3,12,2,6,15,59,1,3,0,1
4b69545737f1902a,"April 26, 2014","Baltimore, Maryland, USA",None, KO/TKO ,2,2:27,3 Rnd (5-5-5),Punch to Head In Clinch,Max Holloway,150ff4cc642270b9,W,1,2,74,139,53%,79,145,0,0,None,0,0,16,74,139,53%,58,119,14,18,2,2,30,73,41,61,3,5,Will Chope,db5dc7cb80d7d418,L,0,0,33,121,27%,34,122,0,5,0%,0,0,61,33,121,27%,23,104,2,7,8,10,28,111,5,10,0,0
221cb15141299346,"April 26, 2014","Baltimore, Maryland, USA",Bantamweight Bout, Submission ,3,3:53,3 Rnd (5-5-5),Arm Triangle From Mount,Kyung Ho Kang,a7897d200692ab64,W,1,0,65,94,69%,144,175,2,2,100%,4,1,495,65,94,69%,59,86,1,1,5,7,7,22,1,1,57,71,Shunichi Shimizu,10657c60ce349e0f,L,0,0,2,6,33%,5,15,0,6,0%,0,1,109,2,6,33%,0,1,0,2,2,3,2,6,0,0,0,0
74edd53297a084b9,"April 26, 2014","Baltimore, Maryland, USA",Welterweight Bout, DQ ,1,2:57,3 Rnd (5-5-5),Elbows to Back of Head by Dutra,Kiichi Kunimoto,71df36d6d8cf0d74,W,1,0,12,23,52%,12,23,0,3,0%,0,0,57,12,23,52%,9,19,0,0,3,4,7,18,5,5,0,0,Luiz Dutra,2153a7f8396a46cc,L,0,0,10,18,55%,17,25,0,0,None,0,0,00,10,18,55%,5,13,4,4,1,1,9,17,1,1,0,0
07d1d120dab41893,"April 26, 2014","Baltimore, Maryland, USA",Featherweight Bout, Submission ,2,0:50,3 Rnd (5-5-5),Rear Naked Choke,Tatsuya Kawajiri,80d918336163b80c,W,1,0,32,36,88%,62,66,3,12,25%,1,0,248,32,36,88%,30,34,0,0,2,2,6,10,0,0,26,26,Sean Soriano,bd5403efbaa445c0,L,0,0,19,26,73%,23,30,0,0,None,0,0,07,19,26,73%,14,21,3,3,2,2,8,14,5,6,6,6
3ff7d02ef633ee22,"April 26, 2014","Baltimore, Maryland, USA",None, Decision - Unanimous ,5,5:00,5 Rnd (5-5-5-5-5),None,Tarec Saffiedine,0749d968e932df53,W,1,3,120,202,59%,166,248,1,3,33%,1,0,379,120,202,59%,60,127,13,14,47,61,113,193,1,2,6,7,Hyun Gyu Lim,203c957eac95dd87,L,0,0,122,277,44%,126,282,0,0,None,1,0,19,122,277,44%,92,239,27,35,3,3,119,273,1,1,2,3
49c0071ae52fc83a,"April 26, 2014","Baltimore, Maryland, USA",Welterweight Bout, Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),None,William Macario,ed74afc8b5b47a61,W,1,0,133,210,63%,133,210,3,6,50%,0,0,68,133,210,63%,90,164,22,24,21,22,95,163,37,45,1,2,Bobby Voelker,fb8a3025ae722e64,L,0,0,61,240,25%,72,251,0,2,0%,0,0,00,61,240,25%,43,213,8,13,10,14,47,211,14,29,0,0
a6e494c82d136172,"April 26, 2014","Baltimore, Maryland, USA",Welterweight Bout, Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),None,John Howard,fc31f896cde2bc2e,W,1,0,47,89,52%,112,159,3,15,20%,0,0,351,47,89,52%,28,65,10,15,9,9,18,38,22,42,7,9,Siyar Bahadurzada,aec185309b4843d0,L,0,0,44,120,36%,83,162,1,2,50%,0,0,114,44,120,36%,21,83,17,25,6,12,22,84,22,36,0,0
f1a9c3187855155c,"April 26, 2014","Baltimore, Maryland, USA",Featherweight Bout, Overturned ,3,5:00,3 Rnd (5-5-5),None,Dennis Siver,5f87a5c00b3d17ed,NC,0,0,54,130,41%,191,311,2,2,100%,0,0,356,54,130,41%,28,97,4,8,22,25,37,100,3,11,14,19,Manvel Gamburyan,cc6f9d1e89f3449a,NC,0,0,14,46,30%,36,75,3,3,100%,0,0,175,14,46,30%,12,41,1,3,1,2,6,25,1,5,7,16
b1fd21231f0604e1,"April 26, 2014","Baltimore, Maryland, USA",Lightweight Bout, KO/TKO ,2,1:32,3 Rnd (5-5-5),Punch to Head At Distance,Gleison Tibau,75e5fec9f72910ef,L,0,0,12,63,19%,17,68,0,2,0%,0,0,59,12,63,19%,10,59,0,2,2,2,10,58,2,5,0,0,Michael Johnson,511e82663651438d,W,1,1,22,85,25%,23,86,0,0,None,0,0,02,22,85,25%,12,65,7,12,3,8,20,81,0,1,2,3
11706648d34ff3e8,"April 26, 2014","Baltimore, Maryland, USA",Middleweight Bout, TKO - Doctor's Stoppage ,1,5:00,3 Rnd (5-5-5),Stoppage Between Rounds,Chris Leben,d43a048a880efdff,L,0,0,11,33,33%,11,33,0,0,None,0,0,00,11,33,33%,1,17,3,4,7,12,10,32,1,1,0,0,Uriah Hall,65578a75fa7900e3,W,1,1,20,46,43%,22,49,0,0,None,0,0,06,20,46,43%,15,37,4,7,1,2,16,38,1,2,3,6
5e4f358e0bcc2f15,"April 26, 2014","Baltimore, Maryland, USA",Featherweight Bout, KO/TKO ,1,4:54,3 Rnd (5-5-5),Punches to Head From Guard,Dustin Poirier,029eaff01e6bb8f0,W,1,1,44,87,50%,48,94,0,0,None,0,0,33,44,87,50%,27,65,7,10,10,12,23,54,15,23,6,10,Diego Brandao,c2e3e67b5911bfb7,L,0,0,16,48,33%,17,49,1,2,50%,0,0,12,16,48,33%,10,36,4,10,2,2,14,43,1,4,1,1
39be68189f2d5074,"April 26, 2014","Baltimore, Maryland, USA",Lightweight Bout, Submission ,1,3:42,3 Rnd (5-5-5),Armbar From Bottom Guard,Jim Miller,d1941565abf50b16,W,1,0,6,25,24%,9,28,1,1,100%,1,0,12,6,25,24%,3,21,2,2,1,2,4,21,2,3,0,1,Fabricio Camoes,7abe471b61725980,L,0,0,11,23,47%,16,28,0,0,None,0,0,78,11,23,47%,6,18,3,3,2,2,9,19,2,2,0,2
a060b6b0dfe275b7,"April 26, 2014","Baltimore, Maryland, USA",None, KO/TKO ,1,1:00,3 Rnd (5-5-5),Elbows to Head In Clinch,Josh Barnett,ad3f53c454cbbead,L,0,0,5,7,71%,6,8,0,1,0%,0,0,10,5,7,71%,2,4,1,1,2,2,4,6,1,1,0,0,Travis Browne,3236bf606fe9fa5b,W,1,0,12,19,63%,12,19,0,0,None,0,0,00,12,19,63%,12,19,0,0,0,0,5,12,1,1,6,6
315968a74789600a,"April 26, 2014","Baltimore, Maryland, USA",None, Submission ,3,0:58,5 Rnd (5-5-5-5-5),Armbar On Ground,Ronda Rousey,8bdac25ce0bb874d,W,1,0,40,63,63%,134,161,6,8,75%,3,0,424,40,63,63%,24,46,6,7,10,10,7,24,17,21,16,18,Miesha Tate,b96619b3acd7d9da,L,0,0,24,50,48%,28,54,1,3,33%,0,1,119,24,50,48%,20,45,4,5,0,0,13,31,10,18,1,1
2a17686c6b5f334e,"April 26, 2014","Baltimore, Maryland, USA",None, KO/TKO ,2,1:16,5 Rnd (5-5-5-5-5),to          Leg Injury,Chris Weidman,3a8176e15b9887c1,W,1,1,20,44,45%,34,60,1,1,100%,1,0,262,20,44,45%,18,41,2,3,0,0,1,9,2,2,17,33,Anderson Silva,1f454354805b6f75,L,0,0,8,15,53%,32,45,0,0,None,0,0,00,8,15,53%,2,7,4,5,2,3,2,8,4,5,2,2
4618dcef2dc6250f,"April 26, 2014","Baltimore, Maryland, USA",Lightweight Bout, KO/TKO ,2,1:35,3 Rnd (5-5-5),Punches to Head On Ground,Abel Trujillo,e14b5aa06eea9653,W,1,0,43,64,67%,48,69,5,6,83%,0,0,132,43,64,67%,29,48,11,13,3,3,15,33,11,12,17,19,Roger Bowling,3b9f723e2720a238,L,0,0,9,33,27%,16,41,0,1,0%,0,0,42,9,33,27%,2,22,1,1,6,10,7,31,2,2,0,0
5929c539190c8a07,"April 26, 2014","Baltimore, Maryland, USA",Lightweight Bout, Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),None,Sam Stout,501b07aec9b8fc2d,W,1,0,54,189,28%,59,194,1,2,50%,1,0,45,54,189,28%,17,120,29,60,8,9,49,180,2,3,3,6,Cody McKenzie,7be63795363029e8,L,0,0,31,90,34%,37,99,1,13,7%,0,0,104,31,90,34%,23,80,6,7,2,3,26,85,4,4,1,1
5ffccdf4af20dc0d,"April 26, 2014","Baltimore, Maryland, USA",Flyweight Bout, Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),None,Scott Jorgensen,0b64d0fed453ef7f,L,0,0,31,81,38%,45,95,1,5,20%,1,2,255,31,81,38%,19,66,5,6,7,9,18,65,11,14,2,2,Zach Makovsky,57ab4d7c0bc09a30,W,1,0,26,81,32%,34,91,6,17,35%,1,1,159,26,81,32%,17,64,3,10,6,7,25,77,0,2,1,2
f5fb4435faf1ca04,"April 26, 2014","Baltimore, Maryland, USA",Lightweight Bout, Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),None,Bobby Green,887961364be5ceb3,W,1,0,80,138,57%,93,152,3,6,50%,0,0,150,80,138,57%,68,119,8,14,4,5,68,126,10,10,2,2,Pat Healy,50d2f0018bcf9eef,L,0,0,59,227,25%,105,285,2,9,22%,0,0,185,59,227,25%,45,188,13,37,1,2,43,199,7,13,9,15
a5c76ead1a2767b6,"April 26, 2014","Baltimore, Maryland, USA",None, Decision - Majority ,3,5:00,3 Rnd (5-5-5),None,Danny Castillo,d1e7fc58d4225cdf,L,0,0,55,125,44%,67,140,1,10,10%,1,0,184,55,125,44%,53,120,1,4,1,1,27,73,1,1,27,51,Edson Barboza,64a50dad704d1d49,W,1,1,43,123,34%,43,125,0,1,0%,1,0,53,43,123,34%,16,84,11,22,16,17,35,109,0,0,8,14
c1d2ce95229cdbd9,"April 26, 2014","Baltimore, Maryland, USA",Welterweight Bout, Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),None,Court McGee,523fa774700d7d3f,L,0,0,54,187,28%,62,199,4,6,66%,2,0,147,54,187,28%,31,142,13,29,10,16,44,168,6,13,4,6,Ryan LaFlare,4c7781da8c6cae93,W,1,0,68,206,33%,71,209,4,7,57%,1,0,59,68,206,33%,40,151,23,48,5,7,55,178,10,23,3,5
319d75c21fbb5d3f,"April 26, 2014","Baltimore, Maryland, USA",Lightweight Bout, Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),None,Joe Lauzon,3bad7ef643840f67,W,1,0,43,75,57%,80,113,3,3,100%,2,1,416,43,75,57%,33,64,10,11,0,0,1,30,9,11,33,34,Mac Danzig,86f582852a5b240a,L,0,0,52,92,56%,91,137,0,1,0%,0,0,154,52,92,56%,34,72,12,14,6,6,40,73,11,17,1,2
631f0721b3fc56dc,"April 26, 2014","Baltimore, Maryland, USA",Featherweight Bout, Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),None,Chad Mendes,b5b684eac99ae0a3,W,1,0,35,70,50%,40,75,7,10,70%,1,0,315,35,70,50%,24,56,1,2,10,12,32,61,2,6,1,3,Nik Lentz,6fb1ba67bef41b37,L,0,0,40,119,33%,110,189,0,3,0%,0,0,06,40,119,33%,27,99,10,14,3,6,36,109,2,8,2,2
00566b4d89565373,"April 26, 2014","Baltimore, Maryland, USA",None, Submission ,2,3:22,3 Rnd (5-5-5),Guillotine Choke On Ground,Urijah Faber,78114b7199cef90c,W,1,1,29,46,63%,59,79,1,2,50%,1,0,175,29,46,63%,20,35,5,7,4,4,22,38,0,1,7,7,Michael McDonald,d0314416a7f26527,L,0,0,9,27,33%,11,29,0,0,None,0,0,03,9,27,33%,6,24,1,1,2,2,9,27,0,0,0,0
e6663b2c16df6191,"April 26, 2014","Baltimore, Maryland, USA",None, KO/TKO ,1,2:08,5 Rnd (5-5-5-5-5),Punch to Head At Distance,Demetrious Johnson,8a304bfd6bf04a57,W,1,1,7,14,50%,9,16,0,1,0%,0,0,02,7,14,50%,5,11,0,0,2,3,3,10,0,0,4,4,Joseph Benavidez,80eacd4da0617c57,L,0,0,4,27,14%,4,27,0,0,None,0,0,00,4,27,14%,1,20,0,4,3,3,4,26,0,1,0,0
678eb77df5589eac,"April 26, 2014","Baltimore, Maryland, USA",Middleweight Bout, Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),None,Bruno Santos,da1d8d76404bb6b5,L,0,0,12,24,50%,31,45,1,12,8%,1,0,298,12,24,50%,3,12,4,7,5,5,5,16,7,8,0,0,Krzysztof Jotko,4e06913c91da5200,W,1,0,17,46,36%,84,120,1,4,25%,0,1,238,17,46,36%,8,35,6,8,3,3,10,36,7,10,0,0
e14b4f2c7b36d0b9,"April 26, 2014","Baltimore, Maryland, USA",Flyweight Bout, KO/TKO ,1,4:43,3 Rnd (5-5-5),Punches to Head From Back Control,Richie Vaculik,54578e5927adea53,L,0,0,2,7,28%,19,24,0,0,None,0,0,00,2,7,28%,1,5,0,1,1,1,2,7,0,0,0,0,Justin Scoggins,9fa568ad2bf2cb0b,W,1,0,27,37,72%,47,59,2,3,66%,0,0,246,27,37,72%,22,31,5,5,0,1,5,9,3,5,19,23
e982a2648d69fda6,"April 26, 2014","Baltimore, Maryland, USA",Middleweight Bout, Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),None,Nick Ring,b13da0b1a3aed3e7,L,0,0,30,64,46%,65,104,3,6,50%,1,0,171,30,64,46%,10,41,11,12,9,11,15,48,15,16,0,0,Caio Magalhaes,0c5c66ddd1886b83,W,1,0,32,63,50%,103,143,0,2,0%,0,1,344,32,63,50%,13,37,10,14,9,12,23,52,8,10,1,1
b951f2d4080ef172,"April 26, 2014","Baltimore, Maryland, USA",Bantamweight Bout, Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),None,Takeya Mizugaki,48e093ea1f43a053,W,1,0,152,402,37%,155,405,3,8,37%,0,0,123,152,402,37%,117,358,34,43,1,1,142,388,9,12,1,2,Nam Phan,80dbeb1dd5b53e64,L,0,0,100,287,34%,104,291,0,0,None,0,0,00,100,287,34%,77,258,23,29,0,0,100,287,0,0,0,0
39efb868dbe7e311,"April 26, 2014","Baltimore, Maryland, USA",Women's Bantamweight Bout, Decision - Split ,3,5:00,3 Rnd (5-5-5),None,Julie Kedzie,981ab7a0576f76a0,L,0,0,54,186,29%,81,214,0,0,None,0,0,04,54,186,29%,31,156,18,24,5,6,46,175,8,11,0,0,Bethe Correia,673ea7dcc786b1b3,W,1,0,65,118,55%,84,138,1,4,25%,0,0,196,65,118,55%,28,71,12,18,25,29,57,109,8,9,0,0
adc1b34f6988bd68,"April 26, 2014","Baltimore, Maryland, USA",Middleweight Bout, TKO - Doctor's Stoppage ,2,5:00,3 Rnd (5-5-5),Shoulder Injury,Dylan Andrews,00debc804e2b1cd4,L,0,0,13,31,41%,18,36,2,4,50%,0,0,146,13,31,41%,6,20,3,5,4,6,13,31,0,0,0,0,Clint Hester,92b62174c175ce19,W,1,0,27,58,46%,44,75,1,1,100%,0,0,210,27,58,46%,19,49,4,4,4,5,18,48,4,5,5,5
