fightId,date,location,weightClass,decisionMethod,fightLastRound,fightTime,fightTimeFormat,fightDetails,f1Name,f1Id,f1Result,f1ResultEncode,f1Knockdown,f1SigStrikesLandedTotal,f1SigStrikesAttTotal,f1SigStrikesPercentTotal,f1StrikesLandedTotal,f1StrikesAttTotal,f1TakedownLanded,f1TakedownAtt,f1TakedownPercent,f1SubmissionAtt,f1Rev,f1TimeControl,f1SigStrikesLanded,f1SigStrikesAtt,f1SigStrikesPercent,f1HeadSigStrikesLanded,f1HeadSigStrikesAtt,f1BodySigStrikesLanded,f1BodySigStrikesAtt,f1LegSigStrikesLanded,f1LegSigStrikesAtt,f1DistanceSigStrikesLanded,f1DistanceSigStrikesAtt,f1ClinchSigStrikesLanded,f1ClinchSigStrikesAtt,f1GroundSigStrikesLanded,f1GroundSigStrikesAtt,f2Name,f2Id,f2Result,f2ResultEncode,f2Knockdown,f2SigStrikesLandedTotal,f2SigStrikesAttTotal,f2SigStrikesPercentTotal,f2StrikesLandedTotal,f2StrikesAttTotal,f2TakedownLanded,f2TakedownAtt,f2TakedownPercent,f2SubmissionAtt,f2Rev,f2TimeControl,f2SigStrikesLanded,f2SigStrikesAtt,f2SigStrikesPercent,f2HeadSigStrikesLanded,f2HeadSigStrikesAtt,f2BodySigStrikesLanded,f2BodySigStrikesAtt,f2LegSigStrikesLanded,f2LegSigStrikesAtt,f2DistanceSigStrikesLanded,f2DistanceSigStrikesAtt,f2ClinchSigStrikesLanded,f2ClinchSigStrikesAtt,f2GroundSigStrikesLanded,f2GroundSigStrikesAtt
ee6000812e2b9f9d,"January 11, 2010","Fairfax, Virginia, USA",Light Heavyweight Bout, KO/TKO ,1,1:18,3 Rnd (5-5-5),Elbows to Head From Guard,Tito Ortiz,2f732dd9210d301f,W,1,0,11,11,100%,22,23,1,3,33%,0,0,64,11,11,100%,10,10,1,1,0,0,0,0,3,3,8,8,Ken Shamrock,63b65af1c5cb02cb,L,0,0,0,3,0%,3,6,0,0,None,0,0,04,0,3,0%,0,3,0,0,0,0,0,3,0,0,0,0
000da3152b7b5ab1,"January 11, 2010","Fairfax, Virginia, USA",Welterweight Bout, Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),None,Joshua Burkman,6da99156486ed6c2,W,1,1,35,88,39%,60,113,4,7,57%,0,0,405,35,88,39%,22,72,9,12,4,4,14,50,16,28,5,10,Josh Neer,d1a1314976c50bef,L,0,0,19,39,48%,42,64,1,3,33%,1,1,190,19,39,48%,17,36,1,2,1,1,7,21,5,9,7,9
3c3533ba486a2006,"January 11, 2010","Fairfax, Virginia, USA",None, Decision - Unanimous ,5,5:00,5 Rnd (5-5-5-5-5),None,Tim Sylvia,2a542ee8a8b83559,W,1,0,97,263,36%,99,265,0,0,None,0,0,45,97,263,36%,68,230,7,9,22,24,88,252,9,11,0,0,Andrei Arlovski,3738e68d2261e60f,L,0,0,66,327,20%,68,330,0,1,0%,0,0,00,66,327,20%,39,291,8,16,19,20,64,322,2,5,0,0
919c86cce0eca615,"January 11, 2010","Fairfax, Virginia, USA",Middleweight Bout, KO/TKO ,1,2:13,3 Rnd (5-5-5),Knee to Head In Clinch,Jorge Santiago,f8dc544e7077d014,W,1,1,9,15,60%,14,20,1,1,100%,0,0,70,9,15,60%,8,14,1,1,0,0,1,2,3,3,5,10,Justin Levens,8c3f3c43c8ceb778,L,0,0,0,6,0%,1,7,0,1,0%,0,0,10,0,6,0%,0,5,0,1,0,0,0,4,0,2,0,0
282d8651ca34b7f6,"January 11, 2010","Fairfax, Virginia, USA",None, Submission ,1,4:01,3 Rnd (5-5-5),Armbar From Mount,Rob MacDonald,f3388d2cf7ab3f64,W,1,0,10,17,58%,14,23,4,4,100%,3,0,168,10,17,58%,9,16,0,0,1,1,1,4,0,0,9,13,Kristian Rothaermel,af49a6c491ca22a3,L,0,0,3,6,50%,16,19,0,3,0%,0,0,00,3,6,50%,1,3,0,1,2,2,2,4,1,2,0,0
16de071ad45cd350,"January 11, 2010","Fairfax, Virginia, USA",Welterweight Bout, KO/TKO ,2,4:37,3 Rnd (5-5-5),Kick to Head From Bottom Guard      Upkick,Jon Fitch,6f018c039b4d5d80,W,1,1,51,72,70%,104,129,3,4,75%,2,0,526,51,72,70%,43,63,6,6,2,3,1,3,7,7,43,62,Thiago Alves,31ee470ef5dc8d7f,L,0,0,1,1,100%,2,2,1,1,100%,3,0,27,1,1,100%,0,0,0,0,1,1,1,1,0,0,0,0
b0ba95fd1503411f,"January 11, 2010","Fairfax, Virginia, USA",Light Heavyweight Bout, KO/TKO ,1,5:00,3 Rnd (5-5-5),Punches to Head On Ground,Jason Lambert,5be86bb2f78fef2f,W,1,0,44,59,74%,80,99,0,0,None,1,0,189,44,59,74%,31,45,9,10,4,4,0,0,8,9,36,50,Branden Lee Hinkle,06f0ffa6446c5b6d,L,0,0,4,6,66%,5,7,3,5,60%,0,0,99,4,6,66%,0,1,3,4,1,1,0,0,4,6,0,0
4f1a8eade87e928e,"January 11, 2010","Fairfax, Virginia, USA",Welterweight Bout, Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),None,Josh Koscheck,dd37fd509af89f15,W,1,0,45,68,66%,95,127,4,7,57%,1,1,678,45,68,66%,29,50,16,18,0,0,6,18,0,1,39,49,Dave Menne,275cafc9de131c83,L,0,0,13,34,38%,21,42,1,1,100%,5,1,30,13,34,38%,4,20,1,2,8,12,10,29,2,3,1,2
e7225dcc3349ae57,"January 11, 2010","Fairfax, Virginia, USA",Lightweight Bout, Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),None,Mark Hominick,0a97691039c4bbfb,W,1,0,43,158,27%,43,158,0,0,None,0,0,12,43,158,27%,26,135,14,19,3,4,43,158,0,0,0,0,Jorge Gurgel,04d5718ed2661e8c,L,0,0,36,211,17%,36,211,0,5,0%,0,0,00,36,211,17%,14,178,1,5,21,28,36,211,0,0,0,0
e22b2f50d7eeed3a,"January 11, 2010","Fairfax, Virginia, USA",Light Heavyweight Bout, Decision - Majority ,3,5:00,3 Rnd (5-5-5),None,Rashad Evans,ee779c43a8926d52,W,1,0,17,37,45%,48,68,7,12,58%,0,0,655,17,37,45%,12,32,5,5,0,0,3,12,1,1,13,24,Stephan Bonnar,c6a33ff198aaaeeb,L,0,0,12,36,33%,52,78,0,0,None,2,0,04,12,36,33%,7,28,4,6,1,2,7,30,3,4,2,2
ccdd6c7577927a8c,"January 11, 2010","Fairfax, Virginia, USA",None, KO/TKO ,1,0:49,3 Rnd (5-5-5),Punches to Head At Distance,Anderson Silva,1f454354805b6f75,W,1,2,17,20,85%,17,20,0,0,None,0,0,09,17,20,85%,17,20,0,0,0,0,13,14,1,1,3,5,Chris Leben,d43a048a880efdff,L,0,0,1,8,12%,1,8,0,0,None,0,0,00,1,8,12%,1,8,0,0,0,0,1,8,0,0,0,0
c4f05ff2781530f4,"January 11, 2010","Fairfax, Virginia, USA",None, Decision - Majority ,3,5:00,3 Rnd (5-5-5),None,Jonathan Goulet,fb1538b46877a695,W,1,0,18,34,52%,65,87,6,9,66%,0,1,693,18,34,52%,14,28,3,4,1,2,2,5,0,0,16,29,Luke Cummo,93ce4ac89e3d7652,L,0,2,13,21,61%,30,40,0,0,None,3,0,115,13,21,61%,9,17,3,3,1,1,6,9,4,6,3,6
43e5f75fe9cedafd,"January 11, 2010","Fairfax, Virginia, USA",Light Heavyweight Bout, Submission ,1,3:10,3 Rnd (5-5-5),Rear Naked Choke,Mike Nickels,330ec26453c44a59,W,1,0,22,37,59%,41,56,3,3,100%,1,0,156,22,37,59%,12,23,10,14,0,0,1,4,8,14,13,19,Wes Combs,a85998eb79650b2c,L,0,0,4,12,33%,17,32,0,0,None,0,0,01,4,12,33%,3,9,0,2,1,1,2,7,2,5,0,0
20e28ee267d9b5dc,"January 11, 2010","Fairfax, Virginia, USA",Light Heavyweight Bout, KO/TKO ,1,4:47,3 Rnd (5-5-5),Elbows to Head From Guard,Matt Hamill,98b80a717b9bda17,W,1,0,33,48,68%,93,117,1,1,100%,0,0,175,33,48,68%,30,45,1,1,2,2,9,18,16,19,8,11,Jesse Forbes,947eccadb72f4f6f,L,0,0,9,21,42%,16,28,0,0,None,0,0,00,9,21,42%,4,15,3,4,2,2,8,19,1,2,0,0
5bfba809430d178b,"January 11, 2010","Fairfax, Virginia, USA",None, KO/TKO ,1,4:15,3 Rnd (5-5-5),Punch to Head At Distance,Luigi Fioravanti,9583662df31d943f,W,1,1,11,31,35%,19,41,1,1,100%,0,1,47,11,31,35%,7,22,3,7,1,2,4,12,5,17,2,2,Solomon Hutcherson,155bfc7ed36622df,L,0,0,11,28,39%,25,44,1,1,100%,0,1,99,11,28,39%,5,18,5,9,1,1,5,17,6,11,0,0
387bdcc2ca8709c1,"January 11, 2010","Fairfax, Virginia, USA",Middleweight Bout, Submission ,1,2:56,3 Rnd (5-5-5),Rear Naked Choke,Kalib Starnes,c8136ab8aa32c974,W,1,0,21,29,72%,25,33,1,2,50%,1,0,101,21,29,72%,10,17,11,12,0,0,2,5,5,5,14,19,Danny Abbadi,15df64c02b6b0fde,L,0,0,3,9,33%,6,12,0,0,None,0,0,00,3,9,33%,2,8,1,1,0,0,1,5,2,4,0,0
4df8efe64e83f74e,"January 11, 2010","Fairfax, Virginia, USA",None, Submission ,1,0:44,3 Rnd (5-5-5),Triangle Choke From Bottom Guard,Rory Singer,546015aa2ad945fd,W,1,0,2,4,50%,2,4,0,0,None,1,0,00,2,4,50%,1,3,1,1,0,0,2,4,0,0,0,0,Ross Pointon,7215953cd5c6254d,L,0,1,4,20,20%,7,23,0,0,None,0,0,20,4,20,20%,4,19,0,0,0,1,4,18,0,0,0,2
2168b2c814faada6,"January 11, 2010","Fairfax, Virginia, USA",Light Heavyweight Bout, Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),None,Keith Jardine,b9d0fd83bb8a147a,W,1,0,67,205,32%,71,210,1,1,100%,0,0,33,67,205,32%,41,175,4,5,22,25,61,186,1,6,5,13,Wilson Gouveia,af5b208e97f5d382,L,0,0,48,115,41%,51,118,1,2,50%,0,0,29,48,115,41%,21,85,1,1,26,29,46,110,0,3,2,2
2b95f2982b19518a,"January 11, 2010","Fairfax, Virginia, USA",None, Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),None,Kendall Grove,234f3767ff0e5701,W,1,0,25,39,64%,46,61,0,0,None,6,2,205,25,39,64%,12,25,10,10,3,4,5,12,11,14,9,13,Ed Herman,06f36cf4bd97ec77,L,0,0,33,57,57%,68,94,5,10,50%,2,1,585,33,57,57%,20,42,13,15,0,0,3,13,2,3,28,41
b48a211abe177846,"January 11, 2010","Fairfax, Virginia, USA",None, KO/TKO ,2,4:14,3 Rnd (5-5-5),Punches to Head In Clinch,Michael Bisping,2b93ebd9f5417ad2,W,1,2,41,61,67%,52,72,4,5,80%,4,0,329,41,61,67%,25,43,13,14,3,4,9,17,19,26,13,18,Josh Haynes,6ef58dabef8beb15,L,0,0,8,22,36%,16,30,0,1,0%,0,1,53,8,22,36%,5,19,3,3,0,0,3,12,5,8,0,2
7cdb56b2f207a41b,"January 11, 2010","Fairfax, Virginia, USA",None, Submission ,1,1:46,3 Rnd (5-5-5),Rear Naked Choke,Kenny Florian,cb139171ed1b69fe,W,1,0,5,8,62%,19,22,1,2,50%,1,0,97,5,8,62%,5,8,0,0,0,0,0,0,0,0,5,8,Sam Stout,501b07aec9b8fc2d,L,0,0,0,4,0%,0,4,0,0,None,0,0,00,0,4,0%,0,4,0,0,0,0,0,4,0,0,0,0
25acf5f94667e79d,"January 11, 2010","Fairfax, Virginia, USA",Lightweight Bout, KO/TKO ,1,1:37,3 Rnd (5-5-5),Punch to Head At Distance,Melvin Guillard,ccd1299e0345e0ce,W,1,1,10,28,35%,10,28,0,0,None,0,0,02,10,28,35%,7,24,2,2,1,2,6,20,4,8,0,0,Rick Davis,2549d63da9c456cb,L,0,0,5,10,50%,5,10,0,0,None,0,0,00,5,10,50%,2,3,2,5,1,2,5,10,0,0,0,0
3df422ea531e16c6,"January 11, 2010","Fairfax, Virginia, USA",Heavyweight Bout, KO/TKO ,2,0:24,3 Rnd (5-5-5),Punch to Head At Distance,Gabriel Gonzaga,270b89c00ef0c55c,W,1,1,16,30,53%,34,50,3,4,75%,0,0,143,16,30,53%,11,25,3,3,2,2,8,19,4,4,4,7,Fabiano Scherner,0bc7e61d204f2137,L,0,0,8,25,32%,24,41,0,1,0%,0,1,38,8,25,32%,6,20,2,5,0,0,5,14,3,10,0,1
857365273ed2f353,"January 11, 2010","Fairfax, Virginia, USA",Lightweight Bout, KO/TKO ,2,1:43,3 Rnd (5-5-5),Flying Knee Head,Spencer Fisher,f34312c2ccfa0e00,W,1,1,27,39,69%,44,58,0,0,None,0,0,118,27,39,69%,10,20,12,13,5,6,6,9,14,19,7,11,Matt Wiman,eb29176b03dfa888,L,0,0,10,19,52%,29,42,1,4,25%,4,0,204,10,19,52%,7,14,2,4,1,1,1,8,4,5,5,6
adac148ee6fa3bf7,"January 11, 2010","Fairfax, Virginia, USA",None, KO/TKO ,2,0:18,3 Rnd (5-5-5),Punch to Head At Distance,Matt Brown,31123249b0bbf52e,L,0,0,33,61,54%,33,61,0,0,None,0,0,10,33,61,54%,25,51,8,10,0,0,21,44,12,17,0,0,Miguel Baeza,82d4c957649faf9b,W,1,2,37,73,50%,42,79,0,0,None,0,0,57,37,73,50%,21,54,5,7,11,12,29,62,1,2,7,9
d1b8ff290d09013b,"January 11, 2010","Fairfax, Virginia, USA",Middleweight Bout, Submission ,2,1:17,3 Rnd (5-5-5),Armbar From Bottom Guard,Jeremy Horn,8d26912cd2aeb366,W,1,0,3,5,60%,5,7,0,0,None,4,0,00,3,5,60%,3,5,0,0,0,0,1,3,0,0,2,2,Chael Sonnen,48d1f690b763934c,L,0,0,6,18,33%,34,52,3,3,100%,0,0,347,6,18,33%,5,17,1,1,0,0,1,2,0,0,5,16
c409c3a5eda764ba,"January 11, 2010","Fairfax, Virginia, USA",Middleweight Bout, Submission ,1,2:19,3 Rnd (5-5-5),Guillotine Choke After Drop to Guard,Mike Swick,9fe85152f351e737,W,1,0,5,12,41%,6,13,0,0,None,1,0,10,5,12,41%,1,7,2,2,2,3,2,9,3,3,0,0,Joe Riggs,d512d9f204059f57,L,0,0,1,4,25%,2,5,0,2,0%,0,0,27,1,4,25%,0,3,0,0,1,1,0,3,1,1,0,0
c66bd50ed1e75d2b,"January 11, 2010","Fairfax, Virginia, USA",Heavyweight Bout, Submission ,1,2:39,3 Rnd (5-5-5),Guillotine Choke From Bottom Guard,Brandon Vera,fa315e6c77eee106,W,1,0,8,29,27%,8,29,0,0,None,1,0,00,8,29,27%,3,19,2,6,3,4,8,29,0,0,0,0,Assuerio Silva,e091482fa6648261,L,0,0,9,17,52%,11,19,1,1,100%,0,0,35,9,17,52%,1,9,5,5,3,3,6,14,1,1,2,2
d490c78bd5d0145a,"January 11, 2010","Fairfax, Virginia, USA",Welterweight Bout, Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),None,Diego Sanchez,82e7929bf6c2b689,W,1,0,9,67,13%,25,87,1,16,6%,0,0,262,9,67,13%,8,62,1,5,0,0,7,64,2,3,0,0,John Alessio,7a15f3694c5cbc02,L,0,0,17,57,29%,23,63,0,0,None,1,0,00,17,57,29%,15,54,0,1,2,2,16,55,1,2,0,0
356fdab9bc109093,"January 11, 2010","Fairfax, Virginia, USA",Light Heavyweight Bout, Submission ,1,2:20,3 Rnd (5-5-5),Triangle Choke From Bottom Guard,Dean Lister,68c6cd5287b473a7,W,1,0,1,2,50%,6,8,0,1,0%,2,0,00,1,2,50%,1,2,0,0,0,0,1,2,0,0,0,0,Alessio Sakara,7f955f71fa2ce7ac,L,0,0,1,3,33%,4,6,0,0,None,0,0,110,1,3,33%,1,3,0,0,0,0,1,3,0,0,0,0
ed3ae3852fe549d4,"January 11, 2010","Fairfax, Virginia, USA",Catch Weight Bout, KO/TKO ,1,4:39,3 Rnd (5-5-5),Punches to Head From Back Control,Matt Hughes,621a6c59f88a44fe,W,1,0,32,40,80%,33,41,1,1,100%,1,0,206,32,40,80%,22,29,8,9,2,2,3,4,1,1,28,35,Royce Gracie,429e7d3725852ce9,L,0,0,7,11,63%,14,18,0,0,None,0,0,00,7,11,63%,0,3,2,2,5,6,5,8,2,3,0,0
12231c1ca2e09011,"January 11, 2010","Fairfax, Virginia, USA",Welterweight Bout, KO/TKO ,1,2:54,3 Rnd (5-5-5),Punches to Head At Distance,Thiago Alves,31ee470ef5dc8d7f,W,1,1,11,27,40%,19,36,0,0,None,0,0,12,11,27,40%,5,17,4,5,2,5,5,19,4,6,2,2,Derrick Noble,21321cdfba797c52,L,0,0,18,45,40%,26,53,0,0,None,0,0,39,18,45,40%,10,34,4,6,4,5,7,27,11,18,0,0
3fe41b95899316d5,"January 11, 2010","Fairfax, Virginia, USA",Light Heavyweight Bout, KO/TKO ,2,2:37,3 Rnd (5-5-5),Punches to Head From Back Control,Jason Lambert,5be86bb2f78fef2f,W,1,0,31,39,79%,66,75,0,2,0%,0,0,167,31,39,79%,16,24,9,9,6,6,0,6,17,18,14,15,Terry Martin,6a92caba39b64752,L,0,0,15,26,57%,29,41,1,4,25%,0,0,215,15,26,57%,6,17,1,1,8,8,2,7,9,14,4,5
fdafa20b7ec8cb44,"January 11, 2010","Fairfax, Virginia, USA",Middleweight Bout, Submission ,1,3:08,3 Rnd (5-5-5),Rear Naked Choke,David Terrell,4123fd4dcc1fe937,W,1,0,10,14,71%,21,25,1,4,25%,2,0,75,10,14,71%,6,9,1,1,3,4,1,3,4,4,5,7,Scott Smith,3410cf010558dc8b,L,0,0,3,6,50%,4,7,0,0,None,0,0,83,3,6,50%,1,3,1,1,1,2,2,3,0,0,1,3
0a083ab881ef3a5f,"January 11, 2010","Fairfax, Virginia, USA",Welterweight Bout, KO/TKO ,1,4:44,3 Rnd (5-5-5),Punches to Head From Back Control      Submission to Strikes,Karo Parisyan,349aaa3da11eb587,W,1,0,18,30,60%,23,41,2,3,66%,0,0,243,18,30,60%,16,28,2,2,0,0,1,2,0,0,17,28,Nick Thompson,7d3caf0f96f1b33d,L,0,0,2,7,28%,4,9,1,1,100%,0,0,10,2,7,28%,1,6,0,0,1,1,1,2,1,3,0,2
fb972da69450127f,"January 11, 2010","Fairfax, Virginia, USA",Heavyweight Bout, Decision - Split ,3,5:00,3 Rnd (5-5-5),None,Jeff Monson,cbfd1d34356a004c,W,1,0,32,110,29%,154,240,2,2,100%,0,0,369,32,110,29%,16,93,11,12,5,5,16,89,10,11,6,10,Marcio Cruz,6aa1cbc1466e9a0b,L,0,0,40,106,37%,51,118,0,5,0%,0,0,69,40,106,37%,14,79,5,5,21,22,34,98,6,8,0,0
f747fbe721cdb042,"January 11, 2010","Fairfax, Virginia, USA",Middleweight Bout, Submission ,1,3:14,3 Rnd (5-5-5),Triangle Choke After Drop to Guard,Evan Tanner,8f2d9ee27f206f1f,W,1,0,10,17,58%,16,24,1,2,50%,2,0,132,10,17,58%,6,11,2,3,2,3,1,1,3,7,6,9,Justin Levens,8c3f3c43c8ceb778,L,0,0,2,4,50%,6,8,0,0,None,1,0,19,2,4,50%,0,1,1,2,1,1,1,2,1,2,0,0
5f9b063630e52778,"January 11, 2010","Fairfax, Virginia, USA",None, Decision - Split ,3,5:00,3 Rnd (5-5-5),None,Tito Ortiz,2f732dd9210d301f,W,1,0,61,125,48%,94,163,3,12,25%,0,0,301,61,125,48%,57,121,2,2,2,2,35,77,0,0,26,48,Forrest Griffin,fcffee71cff5530e,L,0,0,58,170,34%,81,200,0,0,None,0,0,14,58,170,34%,52,158,2,3,4,9,58,170,0,0,0,0
fef433a7cb7a2029,"January 11, 2010","Fairfax, Virginia, USA",Welterweight Bout, Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),None,Sean Sherk,029880cdbf5ca089,W,1,0,39,155,25%,80,198,2,19,10%,0,1,227,39,155,25%,30,146,5,5,4,4,17,90,22,65,0,0,Nick Diaz,f57a8a52ca401ed9,L,0,0,57,136,41%,131,210,1,1,100%,3,1,83,57,136,41%,47,125,9,10,1,1,45,116,11,18,1,2
57a7767c4255e034,"January 11, 2010","Fairfax, Virginia, USA",None, KO/TKO ,1,2:43,5 Rnd (5-5-5-5-5),Punch to Head At Distance,Tim Sylvia,2a542ee8a8b83559,W,1,1,13,30,43%,13,30,0,0,None,0,0,04,13,30,43%,13,30,0,0,0,0,7,24,0,0,6,6,Andrei Arlovski,3738e68d2261e60f,L,0,1,11,24,45%,12,26,0,0,None,0,0,07,11,24,45%,7,18,3,5,1,1,9,20,2,4,0,0
fa193b3d07c0ed9b,"January 11, 2010","Fairfax, Virginia, USA",Middleweight Bout, Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),None,Chael Sonnen,48d1f690b763934c,W,1,0,25,59,42%,109,174,7,17,41%,0,0,662,25,59,42%,17,47,6,10,2,2,3,11,5,9,17,39,Trevor Prangley,f5ff7bcdcfeba3ad,L,0,0,7,22,31%,29,45,0,2,0%,2,0,70,7,22,31%,5,20,2,2,0,0,5,17,1,2,1,3
622cada31f247f9a,"January 11, 2010","Fairfax, Virginia, USA",Welterweight Bout, Submission ,1,3:29,3 Rnd (5-5-5),Rear Naked Choke,Josh Koscheck,dd37fd509af89f15,W,1,0,2,11,18%,6,15,2,2,100%,1,0,165,2,11,18%,2,9,0,0,0,2,0,8,0,0,2,3,Ansar Chalangov,7342fcc41a4817fa,L,0,0,2,4,50%,2,4,0,0,None,1,0,08,2,4,50%,2,4,0,0,0,0,2,4,0,0,0,0
fb1f1b0c9ef454dc,"January 11, 2010","Fairfax, Virginia, USA",None, Submission ,3,3:37,3 Rnd (5-5-5),Armbar From Bottom Guard,Dan Christison,b369533a577fa97c,W,1,0,73,148,49%,91,167,0,0,None,1,1,108,73,148,49%,39,110,10,12,24,26,56,117,16,28,1,3,Brad Imes,4908c5ee68a50ee5,L,0,0,58,157,36%,80,183,2,2,100%,0,1,218,58,157,36%,48,143,8,12,2,2,31,97,16,36,11,24
eeb77732d7c3389a,"January 11, 2010","Fairfax, Virginia, USA",Welterweight Bout, Submission ,2,4:57,3 Rnd (5-5-5),Rear Naked Choke,Jon Fitch,6f018c039b4d5d80,W,1,1,25,50,50%,122,149,3,4,75%,1,0,312,25,50,50%,18,41,4,6,3,3,7,14,9,18,9,18,Joshua Burkman,6da99156486ed6c2,L,0,0,20,35,57%,20,35,1,3,33%,1,0,174,20,35,57%,3,17,0,0,17,18,4,16,16,19,0,0
3adae93bbf06287a,"January 11, 2010","Fairfax, Virginia, USA",Welterweight Bout, Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),None,Luke Cummo,93ce4ac89e3d7652,W,1,0,43,108,39%,97,165,3,4,75%,3,0,245,43,108,39%,18,73,13,23,12,12,22,69,13,25,8,14,Jason Von Flue,c4b9296214f4c09c,L,0,0,17,57,29%,29,69,2,9,22%,1,0,247,17,57,29%,9,46,5,8,3,3,10,43,7,12,0,2
44a79a250fdd61cd,"January 11, 2010","Fairfax, Virginia, USA",Middleweight Bout, Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),None,Chris Leben,d43a048a880efdff,W,1,0,36,90,40%,200,259,5,7,71%,0,0,573,36,90,40%,26,68,8,18,2,4,4,17,20,51,12,22,Luigi Fioravanti,9583662df31d943f,L,0,0,20,39,51%,41,60,0,5,0%,0,0,121,20,39,51%,9,27,3,4,8,8,5,11,15,28,0,0
d066287b31c871a6,"January 11, 2010","Fairfax, Virginia, USA",Welterweight Bout, Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),None,Josh Neer,d1a1314976c50bef,W,1,1,46,126,36%,68,150,0,0,None,0,0,476,46,126,36%,46,126,0,0,0,0,12,57,1,3,33,66,Joe Stevenson,79899ecf62020f6d,L,0,0,31,56,55%,80,117,2,2,100%,3,0,164,31,56,55%,17,37,5,10,9,9,19,34,4,6,8,16
99eb03e6c7dc4be2,"January 11, 2010","Fairfax, Virginia, USA",Light Heavyweight Bout, Decision - Split ,3,5:00,3 Rnd (5-5-5),None,Rashad Evans,ee779c43a8926d52,W,1,0,23,72,31%,46,95,9,11,81%,0,0,563,23,72,31%,19,67,4,5,0,0,17,58,5,10,1,4,Sam Hoger,84a067c46306a737,L,0,0,18,72,25%,59,113,0,1,0%,2,0,03,18,72,25%,8,54,9,17,1,1,14,65,4,7,0,0
d39ce3ecd3fbdadf,"January 11, 2010","Fairfax, Virginia, USA",Light Heavyweight Bout, Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),None,Stephan Bonnar,c6a33ff198aaaeeb,W,1,1,33,93,35%,52,113,1,6,16%,1,0,234,33,93,35%,20,77,10,10,3,6,24,84,9,9,0,0,Keith Jardine,b9d0fd83bb8a147a,L,0,0,64,118,54%,90,146,0,1,0%,0,0,28,64,118,54%,34,81,15,17,15,20,46,99,18,19,0,0
82a5e1bba6b843be,"January 11, 2010","Fairfax, Virginia, USA",Heavyweight Bout, KO/TKO ,3,1:59,3 Rnd (5-5-5),Punches to Head From Guard,Tom Murphy,62918a2118de08b2,W,1,0,30,42,71%,82,100,6,7,85%,2,0,491,30,42,71%,30,42,0,0,0,0,0,4,4,7,26,31,Icho Larenas,49efbdc6c9f650c4,L,0,0,2,13,15%,15,29,0,0,None,0,0,00,2,13,15%,1,11,1,1,0,1,0,9,2,4,0,0
7ca8095148c23b71,"January 11, 2010","Fairfax, Virginia, USA",Light Heavyweight Bout, Submission ,1,1:54,3 Rnd (5-5-5),Kimura From North South,Jason Lambert,5be86bb2f78fef2f,W,1,1,7,16,43%,13,24,1,2,50%,1,0,60,7,16,43%,5,14,1,1,1,1,2,7,4,7,1,2,Rob MacDonald,f3388d2cf7ab3f64,L,0,0,3,9,33%,3,9,0,0,None,0,0,20,3,9,33%,3,9,0,0,0,0,1,4,2,5,0,0
7ba640f8b70bc685,"January 11, 2010","Fairfax, Virginia, USA",Lightweight Bout, Decision - Split ,3,5:00,3 Rnd (5-5-5),None,Sam Stout,501b07aec9b8fc2d,W,1,0,62,183,33%,76,199,0,0,None,0,0,60,62,183,33%,38,152,15,22,9,9,40,148,19,29,3,6,Spencer Fisher,f34312c2ccfa0e00,L,0,0,53,148,35%,77,172,4,9,44%,3,1,259,53,148,35%,31,116,15,24,7,8,36,116,12,18,5,14
0cc225bf45697271,"January 11, 2010","Fairfax, Virginia, USA",Lightweight Bout, Submission ,2,1:52,3 Rnd (5-5-5),Triangle Choke From Bottom Guard,Mark Hominick,0a97691039c4bbfb,W,1,0,22,58,37%,31,67,0,0,None,1,0,22,22,58,37%,13,49,6,6,3,3,11,45,11,13,0,0,Yves Edwards,5f04e3d58d9ce982,L,0,0,20,74,27%,21,75,1,2,50%,0,0,70,20,74,27%,10,63,5,6,5,5,17,69,3,5,0,0
00dc5354794818a7,"January 11, 2010","Fairfax, Virginia, USA",Middleweight Bout, Decision - Unanimous ,3,5:00,3 Rnd (5-5-5),None,Nate Marquardt,a8e6a69796280f17,W,1,0,56,103,54%,71,118,5,5,100%,2,1,405,56,103,54%,36,80,7,10,13,13,44,82,5,12,7,9,Joe Doerksen,dbaaf42313af90fa,L,0,1,26,80,32%,71,125,2,8,25%,0,0,101,26,80,32%,19,70,5,8,2,2,21,69,2,4,3,7
817c3b44517daa91,"January 11, 2010","Fairfax, Virginia, USA",Welterweight Bout, Decision - Split ,3,5:00,3 Rnd (5-5-5),None,Georges St-Pierre,6506c1d34da9c013,W,1,0,59,135,43%,135,212,4,5,80%,0,0,445,59,135,43%,38,102,7,10,14,23,46,108,7,18,6,9,BJ Penn,73c7cfa551289285,L,0,0,37,85,43%,101,156,1,1,100%,1,0,18,37,85,43%,28,76,8,8,1,1,28,71,9,14,0,0
